algorithm,scenario,cost_function,level,name,value
HAPPO,E1,building_comfort_resilience_discomfort_cold_delta_max_c,building,Building_13,0.0
HAPPO,E1,building_comfort_resilience_discomfort_cold_delta_min_c,building,Building_13,0.0
HAPPO,E1,building_comfort_resilience_discomfort_cold_ratio,building,Building_13,
HAPPO,E1,building_comfort_resilience_discomfort_hot_delta_average_c,building,Building_13,0.0
HAPPO,E1,building_comfort_resilience_discomfort_hot_delta_max_c,building,Building_13,0.0
HAPPO,E1,building_comfort_resilience_discomfort_hot_delta_min_c,building,Building_13,0.0
HAPPO,E1,building_comfort_resilience_discomfort_hot_ratio,building,Building_13,
HAPPO,E1,building_comfort_resilience_discomfort_overall_ratio,building,Building_13,
HAPPO,E1,building_comfort_resilience_resilience_one_minus_thermal_ratio,building,Building_13,
HAPPO,E1,building_comfort_resilience_resilience_unserved_energy_annual_normalized_ratio,building,Building_13,0.0
HAPPO,E1,building_comfort_resilience_resilience_unserved_energy_outage_normalized_ratio,building,Building_13,
HAPPO,E1,building_cost_daily_average_baseline_eur,building,Building_13,28.06869823947272
HAPPO,E1,building_cost_daily_average_control_eur,building,Building_13,23.74125621900852
HAPPO,E1,building_cost_daily_average_delta_eur,building,Building_13,-4.3274420204642
HAPPO,E1,building_cost_ratio_to_baseline_total_ratio,building,Building_13,0.8458267646207204
HAPPO,E1,building_cost_total_baseline_eur,building,Building_13,10243.90532831423
HAPPO,E1,building_cost_total_control_eur,building,Building_13,8664.569300928983
HAPPO,E1,building_cost_total_delta_eur,building,Building_13,-1579.3360273852468
HAPPO,E1,building_electrical_service_phase_imbalance_phase_average_ratio,building,Building_13,0.3793163186221768
HAPPO,E1,building_electrical_service_phase_phase_peaks_export_peak_l1_kw,building,Building_13,326.5128479003906
HAPPO,E1,building_electrical_service_phase_phase_peaks_export_peak_l2_kw,building,Building_13,327.804443359375
HAPPO,E1,building_electrical_service_phase_phase_peaks_export_peak_l3_kw,building,Building_13,327.0775756835937
HAPPO,E1,building_electrical_service_phase_phase_peaks_import_peak_l1_kw,building,Building_13,33.48956680297852
HAPPO,E1,building_electrical_service_phase_phase_peaks_import_peak_l2_kw,building,Building_13,37.88956832885742
HAPPO,E1,building_electrical_service_phase_phase_peaks_import_peak_l3_kw,building,Building_13,30.97567367553711
HAPPO,E1,building_electrical_service_phase_violations_energy_total_kwh,building,Building_13,0.0
HAPPO,E1,building_electrical_service_phase_violations_event_count,building,Building_13,0.0
HAPPO,E1,building_emissions_daily_average_baseline_kgco2,building,Building_13,54.494045697765976
HAPPO,E1,building_emissions_daily_average_control_kgco2,building,Building_13,65.05976953209961
HAPPO,E1,building_emissions_daily_average_delta_kgco2,building,Building_13,10.565723834333635
HAPPO,E1,building_emissions_ratio_to_baseline_total_ratio,building,Building_13,1.193887675232136
HAPPO,E1,building_emissions_total_baseline_kgco2,building,Building_13,19888.056094447173
HAPPO,E1,building_emissions_total_control_kgco2,building,Building_13,23744.10505548585
HAPPO,E1,building_emissions_total_delta_kgco2,building,Building_13,3856.04896103868
HAPPO,E1,building_energy_grid_daily_average_export_baseline_kwh,building,Building_13,1757.3452424590807
HAPPO,E1,building_energy_grid_daily_average_export_control_kwh,building,Building_13,1758.7741704497223
HAPPO,E1,building_energy_grid_daily_average_export_delta_kwh,building,Building_13,1.4289279906414103
HAPPO,E1,building_energy_grid_daily_average_import_baseline_kwh,building,Building_13,72.42473550893317
HAPPO,E1,building_energy_grid_daily_average_import_control_kwh,building,Building_13,86.24858469723335
HAPPO,E1,building_energy_grid_daily_average_import_delta_kwh,building,Building_13,13.823849188300189
HAPPO,E1,building_energy_grid_daily_average_net_exchange_baseline_kwh,building,Building_13,-1684.9205069501477
HAPPO,E1,building_energy_grid_daily_average_net_exchange_control_kwh,building,Building_13,-1672.525585752489
HAPPO,E1,building_energy_grid_daily_average_net_exchange_delta_kwh,building,Building_13,12.394921197658778
HAPPO,E1,building_energy_grid_ratio_to_baseline_export_total_ratio,building,Building_13,1.0008131173978323
HAPPO,E1,building_energy_grid_ratio_to_baseline_import_total_ratio,building,Building_13,1.19087193196025
HAPPO,E1,building_energy_grid_ratio_to_baseline_net_exchange_total_ratio,building,Building_13,0.9926436166296684
HAPPO,E1,building_energy_grid_total_export_baseline_kwh,building,Building_13,641357.7907791287
HAPPO,E1,building_energy_grid_total_export_control_kwh,building,Building_13,641879.2899570465
HAPPO,E1,building_energy_grid_total_export_delta_kwh,building,Building_13,521.4991779178381
HAPPO,E1,building_energy_grid_total_import_baseline_kwh,building,Building_13,26432.01076344773
HAPPO,E1,building_energy_grid_total_import_control_kwh,building,Building_13,31477.13972346112
HAPPO,E1,building_energy_grid_total_import_delta_kwh,building,Building_13,5045.12896001339
HAPPO,E1,building_energy_grid_total_net_exchange_baseline_kwh,building,Building_13,-614925.7800156809
HAPPO,E1,building_energy_grid_total_net_exchange_control_kwh,building,Building_13,-610402.1502335854
HAPPO,E1,building_energy_grid_total_net_exchange_delta_kwh,building,Building_13,4523.629782095552
HAPPO,E1,building_equity_benefit_relative_percent,building,Building_13,15.417323537927963
HAPPO,E1,building_ev_events_departure_count,building,Building_13,2018.0
HAPPO,E1,building_ev_events_departure_met_count,building,Building_13,1090.0
HAPPO,E1,building_ev_events_departure_within_tolerance_count,building,Building_13,80.0
HAPPO,E1,building_ev_performance_departure_soc_deficit_mean_ratio,building,Building_13,0.2326249093600347
HAPPO,E1,building_ev_performance_departure_success_ratio,building,Building_13,0.5401387512388504
HAPPO,E1,building_ev_performance_departure_within_tolerance_ratio,building,Building_13,0.0396432111000991
HAPPO,E1,building_ev_total_charge_kwh,building,Building_13,5264.1871296893805
HAPPO,E1,building_ev_total_v2g_export_kwh,building,Building_13,1438.912966767326
HAPPO,E1,building_solar_self_consumption_daily_average_export_kwh,building,Building_13,1745.4676958518355
HAPPO,E1,building_solar_self_consumption_daily_average_generation_kwh,building,Building_13,1832.502519284712
HAPPO,E1,building_solar_self_consumption_ratio_self_consumption_ratio,building,Building_13,0.0474950634539094
HAPPO,E1,building_solar_self_consumption_total_export_kwh,building,Building_13,637022.9811652595
HAPPO,E1,building_solar_self_consumption_total_generation_kwh,building,Building_13,668787.065267283
HAPPO,E1,building_battery_health_capacity_fade_ratio,building,Building_14,0.0006013012657457
HAPPO,E1,building_battery_health_equivalent_full_cycles_count,building,Building_14,165.87545917067845
HAPPO,E1,building_battery_total_charge_kwh,building,Building_14,40601.36190549284
HAPPO,E1,building_battery_total_discharge_kwh,building,Building_14,35369.598394677894
HAPPO,E1,building_battery_total_throughput_kwh,building,Building_14,75970.96030017073
HAPPO,E1,building_comfort_resilience_discomfort_cold_delta_average_c,building,Building_14,0.0
HAPPO,E1,building_comfort_resilience_discomfort_cold_delta_max_c,building,Building_14,0.0
HAPPO,E1,building_comfort_resilience_discomfort_cold_delta_min_c,building,Building_14,0.0
HAPPO,E1,building_comfort_resilience_discomfort_cold_ratio,building,Building_14,
HAPPO,E1,building_comfort_resilience_discomfort_hot_delta_average_c,building,Building_14,0.0
HAPPO,E1,building_comfort_resilience_discomfort_hot_delta_max_c,building,Building_14,0.0
HAPPO,E1,building_comfort_resilience_discomfort_hot_delta_min_c,building,Building_14,0.0
HAPPO,E1,building_comfort_resilience_discomfort_hot_ratio,building,Building_14,
HAPPO,E1,building_comfort_resilience_discomfort_overall_ratio,building,Building_14,
HAPPO,E1,building_comfort_resilience_resilience_one_minus_thermal_ratio,building,Building_14,
HAPPO,E1,building_comfort_resilience_resilience_unserved_energy_annual_normalized_ratio,building,Building_14,0.0
HAPPO,E1,building_comfort_resilience_resilience_unserved_energy_outage_normalized_ratio,building,Building_14,
HAPPO,E1,building_cost_daily_average_baseline_eur,building,Building_14,-90.30917567280235
HAPPO,E1,building_cost_daily_average_control_eur,building,Building_14,-73.59370302809235
HAPPO,E1,building_cost_daily_average_delta_eur,building,Building_14,16.715472644710005
HAPPO,E1,building_cost_ratio_to_baseline_total_ratio,building,Building_14,0.8149083687213406
HAPPO,E1,building_cost_total_baseline_eur,building,Building_14,-32959.08623825316
HAPPO,E1,building_cost_total_control_eur,building,Building_14,-26858.635200960867
HAPPO,E1,building_cost_total_delta_eur,building,Building_14,6100.451037292289
HAPPO,E1,building_electrical_service_phase_imbalance_phase_average_ratio,building,Building_14,0.735740001222395
HAPPO,E1,building_electrical_service_phase_phase_peaks_export_peak_l1_kw,building,Building_14,1089.76953125
HAPPO,E1,building_electrical_service_phase_phase_peaks_export_peak_l2_kw,building,Building_14,1079.46728515625
HAPPO,E1,building_electrical_service_phase_phase_peaks_export_peak_l3_kw,building,Building_14,1075.20458984375
HAPPO,E1,building_electrical_service_phase_phase_peaks_import_peak_l1_kw,building,Building_14,27.66148567199707
HAPPO,E1,building_electrical_service_phase_phase_peaks_import_peak_l2_kw,building,Building_14,21.25643539428711
HAPPO,E1,building_electrical_service_phase_phase_peaks_import_peak_l3_kw,building,Building_14,24.693418502807617
HAPPO,E1,building_electrical_service_phase_violations_energy_total_kwh,building,Building_14,0.0
HAPPO,E1,building_electrical_service_phase_violations_event_count,building,Building_14,0.0
HAPPO,E1,building_emissions_daily_average_baseline_kgco2,building,Building_14,43.034794417211
HAPPO,E1,building_emissions_daily_average_control_kgco2,building,Building_14,153.73964405309556
HAPPO,E1,building_emissions_daily_average_delta_kgco2,building,Building_14,110.7048496358846
HAPPO,E1,building_emissions_ratio_to_baseline_total_ratio,building,Building_14,3.5724498312372592
HAPPO,E1,building_emissions_total_baseline_kgco2,building,Building_14,15705.906845847963
HAPPO,E1,building_emissions_total_control_kgco2,building,Building_14,56108.56426087767
HAPPO,E1,building_emissions_total_delta_kgco2,building,Building_14,40402.65741502971
HAPPO,E1,building_energy_grid_daily_average_export_baseline_kwh,building,Building_14,11815.45545537979
HAPPO,E1,building_energy_grid_daily_average_export_control_kwh,building,Building_14,11901.126012664665
HAPPO,E1,building_energy_grid_daily_average_export_delta_kwh,building,Building_14,85.67055728487507
HAPPO,E1,building_energy_grid_daily_average_import_baseline_kwh,building,Building_14,55.80160083285151
HAPPO,E1,building_energy_grid_daily_average_import_control_kwh,building,Building_14,198.7973118423395
HAPPO,E1,building_energy_grid_daily_average_import_delta_kwh,building,Building_14,142.995711009488
HAPPO,E1,building_energy_grid_daily_average_net_exchange_baseline_kwh,building,Building_14,-11759.653854546938
HAPPO,E1,building_energy_grid_daily_average_net_exchange_control_kwh,building,Building_14,-11702.328700822323
HAPPO,E1,building_energy_grid_daily_average_net_exchange_delta_kwh,building,Building_14,57.325153724612925
HAPPO,E1,building_energy_grid_ratio_to_baseline_export_total_ratio,building,Building_14,1.0072507198396543
HAPPO,E1,building_energy_grid_ratio_to_baseline_import_total_ratio,building,Building_14,3.562573633645714
HAPPO,E1,building_energy_grid_ratio_to_baseline_net_exchange_total_ratio,building,Building_14,0.9951252686147348
HAPPO,E1,building_energy_grid_total_export_baseline_kwh,building,Building_14,4312148.930569649
HAPPO,E1,building_energy_grid_total_export_control_kwh,building,Building_14,4343415.114372075
HAPPO,E1,building_energy_grid_total_export_delta_kwh,building,Building_14,31266.18380242586
HAPPO,E1,building_energy_grid_total_import_baseline_kwh,building,Building_14,20365.25923728943
HAPPO,E1,building_energy_grid_total_import_control_kwh,building,Building_14,72552.73560112715
HAPPO,E1,building_energy_grid_total_import_delta_kwh,building,Building_14,52187.47636383772
HAPPO,E1,building_energy_grid_total_net_exchange_baseline_kwh,building,Building_14,-4291783.671332359
HAPPO,E1,building_energy_grid_total_net_exchange_control_kwh,building,Building_14,-4270862.378770947
HAPPO,E1,building_energy_grid_total_net_exchange_delta_kwh,building,Building_14,20921.292561411858
HAPPO,E1,building_equity_benefit_relative_percent,building,Building_14,
HAPPO,E1,building_ev_events_departure_count,building,Building_14,1192.0
HAPPO,E1,building_ev_events_departure_met_count,building,Building_14,850.0
HAPPO,E1,building_ev_events_departure_within_tolerance_count,building,Building_14,71.0
HAPPO,E1,building_ev_performance_departure_soc_deficit_mean_ratio,building,Building_14,0.1201012799949201
HAPPO,E1,building_ev_performance_departure_success_ratio,building,Building_14,0.7130872483221476
HAPPO,E1,building_ev_performance_departure_within_tolerance_ratio,building,Building_14,0.0595637583892617
HAPPO,E1,building_ev_total_charge_kwh,building,Building_14,21220.41874529235
HAPPO,E1,building_ev_total_v2g_export_kwh,building,Building_14,5530.8967444577465
HAPPO,E1,building_solar_self_consumption_daily_average_export_kwh,building,Building_14,11807.649181201145
HAPPO,E1,building_solar_self_consumption_daily_average_generation_kwh,building,Building_14,11843.52642859476
HAPPO,E1,building_solar_self_consumption_ratio_self_consumption_ratio,building,Building_14,0.0030292706830115
HAPPO,E1,building_solar_self_consumption_total_export_kwh,building,Building_14,4309299.965755868
HAPPO,E1,building_solar_self_consumption_total_generation_kwh,building,Building_14,4322393.666169229
HAPPO,E1,building_battery_health_capacity_fade_ratio,building,Building_15,0.0003417490274579
HAPPO,E1,building_battery_health_equivalent_full_cycles_count,building,Building_15,102.96666718196764
HAPPO,E1,building_battery_total_charge_kwh,building,Building_15,55037.99937434599
HAPPO,E1,building_battery_total_discharge_kwh,building,Building_15,47928.66780762166
HAPPO,E1,building_battery_total_throughput_kwh,building,Building_15,102966.66718196764
HAPPO,E1,building_comfort_resilience_discomfort_cold_delta_average_c,building,Building_15,0.0
HAPPO,E1,building_comfort_resilience_discomfort_cold_delta_max_c,building,Building_15,0.0
HAPPO,E1,building_comfort_resilience_discomfort_cold_delta_min_c,building,Building_15,0.0
HAPPO,E1,building_comfort_resilience_discomfort_cold_ratio,building,Building_15,
HAPPO,E1,building_comfort_resilience_discomfort_hot_delta_average_c,building,Building_15,0.0
HAPPO,E1,building_comfort_resilience_discomfort_hot_delta_max_c,building,Building_15,0.0
HAPPO,E1,building_comfort_resilience_discomfort_hot_delta_min_c,building,Building_15,0.0
HAPPO,E1,building_comfort_resilience_discomfort_hot_ratio,building,Building_15,
HAPPO,E1,building_comfort_resilience_discomfort_overall_ratio,building,Building_15,
HAPPO,E1,building_comfort_resilience_resilience_one_minus_thermal_ratio,building,Building_15,
