algorithm,scenario,action_dim,agent,agent_index,battery_capacity_fade_ratio,battery_charge_total_kwh,battery_discharge_total_kwh,battery_equivalent_full_cycles,battery_throughput_total_kwh,carbon_emissions_baseline_kgco2,carbon_emissions_control_kgco2,carbon_emissions_delta_kgco2,carbon_emissions_ratio_to_baseline,electrical_service_violation_time_step_count,electrical_service_violation_total_kwh,electricity_cost_baseline_eur,electricity_cost_control_eur,electricity_cost_delta_eur,electricity_cost_ratio_to_baseline,equity_relative_benefit_percent,ev_charge_total_kwh,ev_departure_count,ev_departure_met_count,ev_departure_soc_deficit_mean,ev_departure_success_rate,ev_departure_within_tolerance_count,ev_departure_within_tolerance_rate,ev_v2g_export_total_kwh,grid_export_baseline_kwh,grid_export_control_kwh,grid_export_daily_average_baseline_kwh,grid_export_daily_average_control_kwh,grid_export_daily_average_delta_kwh,grid_export_delta_kwh,grid_export_ratio_to_baseline,grid_import_baseline_kwh,grid_import_control_kwh,grid_import_daily_average_baseline_kwh,grid_import_daily_average_control_kwh,grid_import_daily_average_delta_kwh,grid_import_delta_kwh,grid_import_minus_export_control_kwh,grid_import_ratio_to_baseline,grid_role_control,net_exchange_baseline_kwh,net_exchange_control_kwh,net_exchange_delta_kwh,net_exchange_ratio_to_baseline,observation_dim,phase_imbalance_ratio_average,pv_export_daily_average_kwh,pv_export_total_kwh,pv_generation_daily_average_kwh,pv_generation_total_kwh,pv_self_consumption_ratio,action_l2_max,action_l2_mean,action_l2_min,action_l2_total,action_mean_max,action_mean_mean,action_mean_min,action_mean_total,agent_steps,carbon_emissions_max,carbon_emissions_mean,carbon_emissions_min,carbon_emissions_total,electricity_cost_max,electricity_cost_mean,electricity_cost_min,electricity_cost_total,grid_export_max,grid_export_mean,grid_export_min,grid_export_total,grid_import_max,grid_import_mean,grid_import_min,grid_import_total,individual_reward_max,individual_reward_mean,individual_reward_min,individual_reward_total,net_electricity_consumption_max,net_electricity_consumption_mean,net_electricity_consumption_min,net_electricity_consumption_total,observation_l2_max,observation_l2_mean,observation_l2_min,observation_l2_total,observation_mean_max,observation_mean_mean,observation_mean_min,observation_mean_total,team_reward_max,team_reward_mean,team_reward_min,team_reward_total
HAPPO,E2,12,Building_9,8,0.0013486006002723,52789.17059023879,46298.10409175811,359.01186478984386,99087.2746819969,21955.513137876464,28015.205503895413,6059.6923660189495,1.2759986673035255,0.0,0.0,5216.5431757379565,-12316.405274350578,-17532.948450088534,-2.361028148225428,336.1028148225427,5925.502091227099,1847.0,1059.0,0.1959180765695848,0.5733622089875474,116.0,0.0628045479155387,1095.399405089207,1078095.5331265926,1074679.2094760537,2954.023609434664,2944.6627500200125,-9.360859414651683,-3416.3236505389214,0.9968311494245494,28508.51474392414,36413.360894180834,78.11443701954326,99.77402231537162,21.659585295828364,7904.846150256693,-1038265.8485818728,1.277280181772409,net_exporter,-1049587.0183826685,-1038265.8485818728,11321.169800795617,0.9892136910970558,103,0.7448189191005742,2851.3479607872687,1040623.1995223202,2999.344794388089,1094635.8772518863,0.049343054482342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAPPO,E2,8,Building_10,9,0.0009854225048835,633538.5697327846,556410.3602348698,252.85782617247224,1189948.9299676544,401729.8500234329,742483.6265615337,340753.77653810073,1.8482162242069504,0.0,0.0,264997.5443575372,336494.164497102,71496.6201395648,1.2698010666963044,-26.980106669630448,17630.407352119684,1298.0,678.0,0.2810399003703523,0.522342064714946,45.0,0.034668721109399,5932.977272376418,2957264.577039242,3329953.7842891216,8103.019733867086,9124.202628489433,1021.1828946223446,372689.20724987984,1.1260249793486552,535519.3085417747,997034.1517381668,1467.3436927734438,2731.91227785318,1264.5685850797363,461514.84319639206,-2332919.632550955,1.861808035368701,net_exporter,-2421745.268497467,-2332919.632550955,88825.63594651222,0.9633216436501504,75,0.1145523608667351,7827.927980584019,2856867.549247309,9620.309019882929,3511011.946048106,0.1863122105115828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAPPO,E2,5,Building_11,10,0.0013043165068725,772389.0343409686,666602.0968036652,378.4826752090041,1438991.1311446335,402611.51987152506,476060.5423465669,73449.02247504186,1.1824314974854166,0.0,0.0,186801.9434214336,726.3242678087954,-186075.6191536248,0.0038882050930817,99.61117949069182,1934.30488711223,983.0,404.0,0.3547701739956057,0.4109867751780264,30.0,0.0305188199389623,2316.5657434952445,10206778.40539813,10190799.46297896,27966.9690295188,27923.1861070322,-43.78292248659802,-15978.942419171331,0.9984344773850756,521935.33021330833,611361.0772795677,1430.123064861217,1675.1530830813592,245.03001822014215,89425.74706625938,-9579438.385699391,1.1713349181204349,net_exporter,-9684843.075184822,-9579438.385699391,105404.68948543072,0.9891165309889732,54,0.2142249553030509,26856.389285024325,9801463.07281367,28769.848278196278,10499795.87786338,0.066509179147187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAPPO,E2,5,Building_12,11,0.0013637005060327,1754407.4705605456,1537158.3130910457,378.6891145480432,3291565.7836515917,957604.4178262096,1571866.4290588796,614262.0112326699,1.6414569521588704,0.0,0.0,639862.0438126121,592521.0384021942,-47341.00541041792,0.9260137308218238,7.398626917817624,9149.87335541658,960.0,455.0,0.2378822372930405,0.4739583333333333,67.0,0.0697916666666666,2251.309356917758,3731885.520295143,4297769.421219587,10225.511187017177,11776.055041588092,1550.543854570917,565883.9009244442,1.1516348499564075,1243655.531047821,2033687.1583026648,3407.664430317126,5572.381755824176,2164.7173255070497,790031.6272548437,-2264082.2629169226,1.6352495586854472,net_exporter,-2488229.989247322,-2264082.2629169226,224147.7263303995,0.909916797362368,54,0.0729941276433218,9022.072992821266,3292680.722671728,12113.474015475873,4420913.287564714,0.2552035046845445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAPPO,E2,13,Building_13,12,0.0002275463981483,17237.529697686434,15243.340459874067,59.70748190728033,32480.8701575605,19886.44982072005,27815.067612973973,7928.617792253925,1.3986944811030553,0.0,0.0,8658.516547229825,1618.6225199377373,-7039.894027292088,0.1869399349309546,81.30600650690454,6132.014406150207,2018.0,1071.0,0.2306985608642848,0.5307234886025768,88.0,0.043607532210109,1151.8278575482109,641331.1499616802,644610.7027789908,1757.2722455851494,1766.2583476076927,8.986102022543228,3279.5528173106723,1.0051136652531327,26423.130674686283,36677.05938081816,72.40040372102646,100.49656640479915,28.096162683772693,10253.928706131876,-607933.6433981727,1.3880663813979952,net_exporter,-614908.0192869939,-607933.6433981727,6974.375888821203,0.988657855044876,110,0.3689776081588667,1727.162845587799,630342.4735209804,1832.502519284712,668787.065267283,0.057484053958098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAPPO,E2,6,Building_14,13,0.0005621039495271,38972.757651903325,33861.41899287752,159.02658656065688,72834.17664478085,16483.88091811312,50471.59091607295,33987.70999795983,3.061875487138034,0.0,0.0,-32830.10372732501,-62540.27250117689,-29710.16877385188,1.9049672526353805,,17428.98997742124,1192.0,739.0,0.1880275032390728,0.6199664429530202,70.0,0.0587248322147651,4541.408154556761,4312731.728375435,4338396.232588112,11817.052343990232,11887.374081757587,70.32173776735466,25664.50421267748,1.0059508696179311,21399.25914862752,65062.68697622418,58.63480072691637,178.2742878672657,119.63948714034936,43663.42782759666,-4273333.545611888,3.0404177324240265,net_exporter,-4291332.469226807,-4273333.545611888,17998.923614919186,0.9958057494393664,61,0.689500925057423,11804.620945269971,4308194.785817487,11843.52642859476,4322393.666169229,0.0032849576989885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAPPO,E2,10,Building_15,14,0.000935170436472,139699.77392845112,121555.01549558298,261.2547894240341,261254.7894240341,65332.58073804107,83856.92921275087,18524.3484747098,1.2835392122191749,0.0,0.0,23556.36259290809,-13156.629643052063,-36712.99223596016,-0.5585170287289182,155.85170287289185,5491.316218134016,1535.0,652.0,0.2885305125536899,0.4247557003257329,54.0,0.0351791530944625,928.4421800370184,2383600.3461358547,2385582.287863493,6531.157473143112,6536.588070410302,5.430597267190076,1981.9417276382449,1.0008314907869733,85114.09759279527,109803.66847142018,233.2159312966191,300.86631388447137,67.65038258785226,24689.57087862492,-2275778.619392073,1.2900761633724334,net_exporter,-2298486.2485430595,-2275778.619392073,22707.62915098667,0.9901206156158732,89,0.3009395085732572,6266.942620648334,2287172.933927448,6675.088427264501,2436129.1472670734,0.0611446291781078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAPPO,E2,13,Building_16,15,0.001075235126818,509116.3557020205,441408.3851250471,293.0100927333747,950524.7408270676,244751.9461734575,298585.6737441868,53833.72757072927,1.2199521940984972,0.0,0.0,151776.73326001107,46304.02539199515,-105472.70786801592,0.3050798656515489,69.4920134348451,9315.280934259295,2133.0,1285.0,0.1782293027106532,0.6024378809188936,113.0,0.0529770276605719,532.6303217528621,2348780.7021209,2341531.571179688,6435.750296940473,6415.887396770467,-19.86290017000711,-7249.130941212177,0.996913662082345,318261.1637378335,387502.65272663534,872.0479426541848,1061.772310245376,189.72436759119125,69241.48898880184,-1954028.9184530529,1.2175618544706863,net_exporter,-2030519.538383067,-1954028.9184530529,76490.61993001401,0.9623295326717592,110,0.1219825084237181,5500.093596990414,2007304.99233496,6940.358166914283,2532941.549333425,0.2075202079324701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAPPO,E2,13,Building_17,16,0.0011067104826921,252592.287889835,221061.4428343428,321.3390303420473,473653.7307241778,138483.2634803748,230480.70554197952,91997.44206160471,1.6643217364287648,0.0,0.0,94066.00419773452,87251.06293917862,-6814.941258555889,0.9275514962426774,7.244850375732257,4662.100165596232,2112.0,950.0,0.2817890005367245,0.4498106060606061,97.0,0.0459280303030303,1598.4006687831134,300107.8195736408,381639.2110571284,822.3070749820048,1045.7062524684418,223.399177486437,81531.39148348756,1.2716736658155663,179906.0077047348,296031.94407469034,492.949444561438,811.1390179007385,318.1895733393005,116125.93636995554,-85607.26698243804,1.6454811479144358,net_exporter,-120201.81186890602,-85607.26698243804,34594.54488646798,0.7121961445623022,110,0.3506108300832547,666.9321473807547,243402.4449545013,1086.054211042872,396364.5347718549,0.3859126546359595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAPPO,E3,6,Building_1,0,0.0007807039270292,1473732.8669593325,1284656.2282656073,204.4159697069023,2758389.09522494,2827493.496900888,3375904.3155076206,548410.8186067329,1.1939565269408492,0.0,0.0,2289091.01521646,2504347.6918529863,215256.6766365264,1.094035875028836,-9.4035875028836,9827.7130428385,924.0,411.0,0.2779575585430344,0.4448051948051948,46.0,0.0497835497835497,2727.875077734003,1769549.5784708858,2264508.131467521,4848.634533999459,6204.840182123588,1356.2056481241295,494958.5529966354,1.2797087795778754,3668559.401064396,4359694.439516291,10051.995162181243,11945.731995477909,1893.7368332966644,691135.0384518951,2095186.3080487696,1.188394125021219,net_importer,1899009.8225935104,2095186.3080487696,196176.48545525968,1.1033046186076796,61,0.0458407414952025,4576.201585186917,1670122.9035271753,9424.330475569272,3439487.9431463024,0.5144268765776177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAPPO,E3,8,Building_2,1,0.0003757936528599,30986.324674168904,26967.85750419441,118.75857003762974,57954.18217836331,22925.63700142881,39818.65491607727,16893.01791464846,1.7368614409098262,0.0,0.0,-2958.869624681634,-15232.6901802473,-12273.820555565666,5.148145106895778,,2225.45897067152,542.0,196.0,0.2648390006194662,0.3616236162361623,33.0,0.0608856088560885,6.980552077293396,1957100.246959448,1972605.139516324,5362.530645853037,5405.014653315649,42.48400746261248,15504.892556875944,1.0079223803588826,29955.904001609888,51697.74453536328,82.0803397692245,141.65382678944158,59.57348702021708,21741.84053375339,-1920907.3949809603,1.7257948393940954,net_exporter,-1927144.342957838,-1920907.3949809603,6236.947976877447,0.9967636321588114,75,0.5824515496576427,5343.460456196323,1950140.4223259832,5410.909603423045,1974756.550682602,0.0124653990124047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAPPO,E3,10,Building_3,2,0.0013756746638255,944871.917785416,824313.4530967098,374.3515384854265,1769185.3708821256,347248.6088230891,757248.851646617,410000.242823528,2.1807109730781056,0.0,0.0,275250.2106366584,420202.6130566998,144952.40242004138,1.526620495892679,-52.66204958926789,22714.100471597165,2505.0,1263.0,0.2296171127838065,0.5041916167664671,87.0,0.0347305389221556,2302.0081407707185,1245031.6555633545,1654871.6887071729,3411.435064907011,4534.412664570402,1122.977599663391,409840.0331438184,1.3291804118493462,450183.90688323975,1000994.4951165318,1233.52137974629,2742.763772439407,1509.242392693117,550810.5882332921,-653877.193590641,2.2235234974229123,net_exporter,-794847.7486801147,-653877.193590641,140970.55508947372,0.8226445815270125,89,0.1247983064882721,2874.1511560854624,1048945.4156730236,4022.252636903788,1467954.6186100116,0.2854374362974128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAPPO,E3,8,Building_4,3,0.0020882677020858,159912.92586603225,137130.0754419272,327.13986928189365,297043.00130795944,441071.3137422738,531975.7874141261,90904.47367185232,1.2060992652198856,0.0,0.0,363838.3978615573,402775.6941412636,38937.29627970629,1.107018106138765,-10.701810613876484,8915.942704897374,1426.0,809.0,0.1905087252897537,0.5673211781206171,104.0,0.0729312762973352,4.165828227996826,101734.20574080944,193588.03428270668,278.7556727685154,530.4387284832699,251.6830557147544,91853.82854189724,1.9028804802970136,583460.750736624,707009.2068674117,1598.7051053406756,1937.2326709462131,338.5275656055378,123548.45613078772,513421.17258470505,1.2117511006092645,net_importer,481726.54499581456,513421.17258470505,31694.627588890493,1.0657938158445597,75,0.0947518588870078,314.9806251625204,114954.80399160484,1690.947699404299,617125.4541284273,0.8137253888612378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAPPO,E3,5,Building_5,4,0.0023199909997451,112966.52528551704,97581.24867063762,449.88840588921937,210547.77395615468,286562.0912615537,325392.53751294967,38830.44625139597,1.135504476814954,0.0,0.0,235066.99681192453,234636.86423753967,-430.13257438485743,0.9981701702909448,0.1829829709055259,1848.1512902434915,746.0,450.0,0.2478428536818823,0.6032171581769437,33.0,0.0442359249329758,1814.6864390707344,95855.28856758772,130459.62370792218,262.6472115106868,357.4644330391748,94.81722152848803,34604.33514033444,1.3610060087183908,373234.0953959562,423257.17204269394,1022.675909293635,1159.7410810622964,137.06517176866151,50023.07664673776,292797.54833477177,1.1340260101201882,net_importer,277378.80682836846,292797.54833477177,15418.741506403312,1.0555873092205774,54,0.4661882662906459,283.2004486425423,103356.3637358345,733.1778193012495,267579.35496915184,0.6137356570436833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAPPO,E3,34,Building_6,5,0.0014993325031592,909985.5553425116,797808.4895544217,336.0476278821199,1707794.0448969333,2863570.419760745,3043162.400396824,179591.98063607933,1.0627161041323665,0.0,0.0,2364695.680013675,2548657.574273609,183961.8942599343,1.0777951665471264,-7.779516654712647,31431.84666434303,7949.0,3691.0,0.2469898368561189,0.4643351364951566,589.0,0.0740973707384576,10438.078381312604,1415881.1209526062,1561029.5140081644,3879.5692319742607,4277.2814632031,397.71223122883856,145148.3930555582,1.1025145338175724,3770429.0832164288,4048748.309374809,10331.122045575328,11093.72752882697,762.605483251642,278319.2261583805,2487718.795366645,1.0738163270056669,net_importer,2354547.9622638226,2487718.795366645,133170.8331028223,1.0565589808477645,257,0.1297569948412839,4044.802819208393,1476184.4955602628,13459.757425435582,4912250.637057927,0.6994891741834274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAPPO,E3,44,Building_7,6,0.0009142679267726,254544.25263653637,223810.31800236093,243.0663468693584,478354.5706388973,53372.5834163588,109168.26807783358,55795.68466147478,2.04539973690637,0.0,0.0,28974.039323570643,-2972.486935084404,-31946.52625865505,-0.1025913888598287,110.25913888598288,25602.788152690977,7786.0,4242.0,0.2223388267831077,0.5448240431543796,417.0,0.0535576676085281,3127.941893365758,1931507.0632982252,1951599.2974614052,5292.404329165134,5347.457830696852,55.05350153171822,20092.234163179997,1.0104023612157391,70426.71832484007,143727.73223427683,192.97194197923983,393.8195654324288,200.847623453189,73301.01390943676,-1807871.5652271288,2.0408125730257534,net_exporter,-1861080.344973385,-1807871.5652271288,53208.77974625677,0.9714097352701784,327,0.4409598140599834,4802.066417681072,1752554.1563528543,5462.3447444872845,1993528.234040172,0.1208781865100294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAPPO,E3,19,Building_8,7,0.0004067941846084,82213.3972810288,71073.94026998118,127.52690312064055,153287.33755100996,35637.57701523016,77826.7093777355,42189.13236250534,2.183838405862309,0.0,0.0,-28693.9102602132,-50915.404586095785,-22221.494325882584,1.7744324187385074,,18320.15496419929,3726.0,1676.0,0.291125123212641,0.4498121309715512,157.0,0.0421363392377885,9500.649239929568,4944164.391328812,4978800.139289189,13547.202350940915,13642.10564481568,94.9032938747642,34635.747960377485,1.007005379517947,46984.47408892587,101579.18159627076,128.73928281016336,278.33090059487364,149.5916177847103,54594.707507344894,-4877220.957692918,2.161973366010555,net_exporter,-4897179.917239886,-4877220.957692918,19958.95954696741,0.9959243973298378,152,0.4936117202546479,13488.8452034718,4922866.464050395,13651.89850035546,4982374.123525562,0.011943635303135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAPPO,E3,12,Building_9,8,0.0012171353538346,49008.45894324298,42902.39357229368,333.01033520121973,91910.85251553664,21942.985223365573,29082.3238063585,7139.338582992928,1.3253585831790444,0.0,0.0,6248.62634335691,-10015.922210207951,-16264.548553564862,-1.6028998470769753,260.2899847076976,5903.852241750807,1847.0,1051.0,0.1995397377825049,0.5690308608554413,105.0,0.0568489442338928,1190.0068906064262,1078081.0139300823,1076525.3856331557,2953.983826272631,2949.721344353892,-4.262481918739448,-1555.6282969266176,0.9985570395203828,28489.154744267464,37753.43788510561,78.06138986898266,103.4458852885643,25.384495419581636,9264.283140838146,-1038771.94774805,1.3251863112120688,net_exporter,-1049591.8591858149,-1038771.94774805,10819.911437764764,0.9896913153974364,103,0.7009707562163825,2868.0907838495223,1046733.6323224152,2999.344794388089,1094635.8772518863,0.0437608943073664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAPPO,E3,8,Building_10,9,0.0008929959442611,580113.9982283427,509257.0529445897,231.4855612352173,1089371.0511729324,401856.2252711229,714761.6335762367,312905.4083051138,1.7786501455688637,0.0,0.0,349816.33588419686,517140.4360532773,167324.10016908043,1.478319858179726,-47.831985817972594,17520.953400319442,1298.0,689.0,0.2684333174656426,0.5308166409861325,46.0,0.0354391371340523,5523.011890353577,2957304.540390014,3300214.6690056324,8103.12923499947,9042.716298222991,939.5870632235216,342910.1286156177,1.1159536070540756,535679.1474924088,961444.1632354558,1467.7816577026842,2634.3943278514603,1166.612670148776,425765.015743047,-2338770.5057701766,1.7948134956085455,net_exporter,-2421625.392897606,-2338770.5057701766,82854.88712742925,0.965785423554595,75,0.1134216656389549,7902.214695068222,2883979.104754273,9620.309019882929,3511011.946048106,0.1785903468655534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAPPO,E3,5,Building_11,10,0.0011134474498366,681235.2960753874,586092.8717384812,333.33197470117534,1267328.1678138687,401554.1284404568,414923.0128386133,13368.884398156428,1.0332928575534217,0.0,0.0,218623.40439927508,25405.44584795496,-193217.95855132013,0.1162064323248604,88.37935676751395,1741.4759538322687,983.0,446.0,0.3350947648281372,0.4537131230925738,32.0,0.0325534079348931,2215.8362821759656,10206720.001398802,10126686.069413722,27966.80900029356,27747.512919959965,-219.29608033359128,-80033.93198508024,0.9921587021125188,520592.1306735277,535226.2623435855,1426.4426459829508,1466.5407348151675,40.09808883221676,14634.131670057774,-9591459.807070136,1.028110551058704,net_exporter,-9686127.870725274,-9591459.807070136,94668.06365513802,0.9902264284636116,54,0.2290045737654903,26828.62104333998,9791328.821608951,28769.848278196278,10499795.87786338,0.0674743646919919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAPPO,E3,5,Building_12,11,0.0011209114495055,1498027.5680645264,1309176.0623287435,322.9640624014347,2807203.6303932704,957604.416708246,1272157.724614054,314553.30790580786,1.3284793829450798,0.0,0.0,757722.8030400502,713698.2095109363,-44024.59352911392,0.9418988139825232,5.810118601747684,9740.76527925022,960.0,521.0,0.1962575576134149,0.5427083333333333,65.0,0.0677083333333333,2385.6727011449984,3731885.5248241434,3954972.9832440615,10225.51119942681,10836.779495131575,611.2682957047673,223087.458419919,1.0597787517693034,1243655.5296812055,1662949.5914151669,3407.664426572547,4556.546431552005,1148.8820049794574,419294.0617339611,-2292023.3918288946,1.3371464619639826,net_exporter,-2488229.9951429367,-2292023.3918288946,196206.6033140421,0.9211461144279104,54,0.09745010722195,8598.739172378553,3138181.517119323,12113.474015475873,4420913.287564714,0.2901508550401792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
