run_id,algorithm,scenario,kpi,value
madrl_v3_20260627_164047,MAAC,E3,battery_capacity_fade_ratio,4.901524072530628e-05
madrl_v3_20260627_164047,MAAC,E3,battery_charge_total,329128.66625897866
madrl_v3_20260627_164047,MAAC,E3,battery_discharge_total,286116.1736024983
madrl_v3_20260627_164047,MAAC,E3,battery_equivalent_full_cycles,11.711810703218553
madrl_v3_20260627_164047,MAAC,E3,battery_throughput_total,615244.839861477
madrl_v3_20260627_164047,MAAC,E3,carbon_emissions,1.043854275478452
madrl_v3_20260627_164047,MAAC,E3,carbon_emissions_baseline,10417672.837767562
madrl_v3_20260627_164047,MAAC,E3,carbon_emissions_control,10564094.134996949
madrl_v3_20260627_164047,MAAC,E3,carbon_emissions_daily_average_baseline,28544.827960545896
madrl_v3_20260627_164047,MAAC,E3,carbon_emissions_daily_average_control,28946.027998621623
madrl_v3_20260627_164047,MAAC,E3,carbon_emissions_daily_average_delta,401.2000380757261
madrl_v3_20260627_164047,MAAC,E3,carbon_emissions_delta,73411.2486337313
madrl_v3_20260627_164047,MAAC,E3,community_import_share,0.1039488707557312
madrl_v3_20260627_164047,MAAC,E3,community_local_traded_daily_average,3564.166726559425
madrl_v3_20260627_164047,MAAC,E3,community_local_traded_total,1300772.34824725
madrl_v3_20260627_164047,MAAC,E3,cost_one_minus_load_factor_average,0.9914670028561496
madrl_v3_20260627_164047,MAAC,E3,cost_peak_average,1.0309261417946909
madrl_v3_20260627_164047,MAAC,E3,cost_ramping_average,1.0189549701035028
madrl_v3_20260627_164047,MAAC,E3,electricity_cost,1.002675335325078
madrl_v3_20260627_164047,MAAC,E3,electricity_cost_baseline,7093803.197904205
madrl_v3_20260627_164047,MAAC,E3,electricity_cost_control,7112781.500188709
madrl_v3_20260627_164047,MAAC,E3,electricity_cost_daily_average_baseline,19437.296123952612
madrl_v3_20260627_164047,MAAC,E3,electricity_cost_daily_average_control,19489.297408897022
madrl_v3_20260627_164047,MAAC,E3,electricity_cost_daily_average_delta,52.00128494441179
madrl_v3_20260627_164047,MAAC,E3,electricity_cost_delta,9515.151784724349
madrl_v3_20260627_164047,MAAC,E3,ev_charge_total,10967.148514784873
madrl_v3_20260627_164047,MAAC,E3,ev_departure_count,39682.0
madrl_v3_20260627_164047,MAAC,E3,ev_departure_met_count,1610.0
