action_dim,action_l2,action_max,action_mean,action_min,agent,agent_index,algorithm,carbon_intensity,done,electrical_storage_electricity_consumption_kwh,electrical_storage_energy_balance_kwh,electrical_storage_soc,electricity_price,episode,episode_step,ev_charge_kwh,ev_electricity_consumption_kwh,ev_v2g_export_kwh,global_step,grid_export_kwh,grid_import_kwh,individual_reward,net_electricity_consumption_cost,net_electricity_consumption_emission,net_electricity_consumption_kwh,net_electricity_consumption_without_storage_kwh,observation_dim,observation_l2,observation_max,observation_mean,observation_min,pv_export_kwh,pv_generation_kwh,reward,reward_function,reward_profile,scenario,solar_generation_raw_kwh,state_dim,state_l2,state_max,state_mean,state_min,time_step
44,0.0,0.0,0.0,0.0,Building_7,6,MAAC,0.7900000214576721,False,0.0,0.0,0.0,0.5324955582618713,1,0,0.0,0.0,-0.0,8760,-0.0,0.0,-0.43909189105033875,0.0,0.0,0.0,0.0,330,3.52683584631385,1.0,0.046530493461724484,0.0,0.0,0.0,-0.5607924461364746,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E2,-0.0,1907,14.59369609117719,1.0,0.138923691664776,0.0,2
19,0.0,0.0,0.0,0.0,Building_8,7,MAAC,0.7900000214576721,False,0.0,0.0,0.0,0.5324955582618713,1,0,0.0,0.0,-0.0,8760,-0.0,0.0,-0.42963463068008423,0.0,0.0,0.0,0.0,155,3.5425304146717487,1.0,0.09940052186289142,0.0,0.0,0.0,-0.5607924461364746,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E2,-0.0,1907,14.59369609117719,1.0,0.138923691664776,0.0,2
12,0.0,0.0,0.0,0.0,Building_9,8,MAAC,0.7900000214576721,False,0.0,0.0,0.0,0.5324955582618713,1,0,0.0,0.0,-0.0,8760,-0.0,0.0,-0.4478592872619629,0.0,0.0,0.0,0.0,106,3.657461853990339,1.0,0.15424661120434977,0.0,0.0,0.0,-0.5607924461364746,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E2,-0.0,1907,14.59369609117719,1.0,0.138923691664776,0.0,2
8,1.0,1.0,0.125,0.0,Building_10,9,MAAC,0.7900000214576721,False,0.0,0.0,0.0,0.5324955582618713,1,0,0.0,0.0,-0.0,8760,-0.0,0.0,-0.6293330788612366,0.0,0.0,0.0,0.0,78,3.4997509576739403,1.0,0.19572968943378863,0.0,0.0,0.0,-0.5607924461364746,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E2,-0.0,1907,14.59369609117719,1.0,0.138923691664776,0.0,2
5,0.0,0.0,0.0,0.0,Building_11,10,MAAC,0.7900000214576721,False,0.0,0.0,0.0,0.5324955582618713,1,0,0.0,0.0,-0.0,8760,-0.0,0.0,-0.6720065474510193,0.0,0.0,0.0,0.0,57,3.637627061802422,1.0,0.2854908983174123,0.0,0.0,0.0,-0.5607924461364746,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E2,-0.0,1907,14.59369609117719,1.0,0.138923691664776,0.0,2
5,0.0,0.0,0.0,0.0,Building_12,11,MAAC,0.7900000214576721,False,0.0,0.0,0.0,0.5324955582618713,1,0,0.0,0.0,-0.0,8760,-0.0,0.0,-0.675199568271637,0.0,0.0,0.0,0.0,57,3.597827090946762,1.0,0.28266054718640815,0.0,0.0,0.0,-0.5607924461364746,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E2,-0.0,1907,14.59369609117719,1.0,0.138923691664776,0.0,2
13,0.0,0.0,0.0,0.0,Building_13,12,MAAC,0.7900000214576721,False,0.0,0.0,0.0,0.5324955582618713,1,0,0.0,0.0,-0.0,8760,-0.0,0.0,-0.4287745952606201,0.0,0.0,0.0,0.0,113,3.5299434043840403,1.0,0.13592526158400342,0.0,0.0,0.0,-0.5607924461364746,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E2,-0.0,1907,14.59369609117719,1.0,0.138923691664776,0.0,2
6,0.0,0.0,0.0,0.0,Building_14,13,MAAC,0.7900000214576721,False,0.0,0.0,0.0,0.5324955582618713,1,0,0.0,0.0,-0.0,8760,-0.0,0.0,-0.4385056793689728,0.0,0.0,0.0,0.0,64,3.513671997577505,1.0,0.2389995283447206,0.0,0.0,0.0,-0.5607924461364746,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E2,-0.0,1907,14.59369609117719,1.0,0.138923691664776,0.0,2
10,0.0,0.0,0.0,0.0,Building_15,14,MAAC,0.7900000214576721,False,0.0,0.0,0.0,0.5324955582618713,1,0,0.0,0.0,-0.0,8760,-0.0,0.0,-0.45185917615890503,0.0,0.0,0.0,0.0,92,3.5453373525908103,1.0,0.1682037315128938,0.0,0.0,0.0,-0.5607924461364746,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E2,-0.0,1907,14.59369609117719,1.0,0.138923691664776,0.0,2
13,0.0,0.0,0.0,0.0,Building_16,15,MAAC,0.7900000214576721,False,0.0,0.0,0.0,0.5324955582618713,1,0,0.0,0.0,-0.0,8760,-0.0,0.0,-0.6683467626571655,0.0,0.0,0.0,0.0,113,3.4400270988101576,1.0,0.13261040886946485,0.0,0.0,0.0,-0.5607924461364746,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E2,-0.0,1907,14.59369609117719,1.0,0.138923691664776,0.0,2
13,1.0,1.0,0.07692307692307693,0.0,Building_17,16,MAAC,0.7900000214576721,False,0.0,0.0,0.0,0.5324955582618713,1,0,0.0,0.0,-0.0,8760,-0.0,0.0,-0.629625678062439,0.0,0.0,0.0,0.0,113,3.606296224357877,1.0,0.14366937033106794,0.0,0.0,0.0,-0.5607924461364746,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E2,-0.0,1907,14.59369609117719,1.0,0.138923691664776,0.0,2
