algorithm,cost_function,level,name,scenario,value
MASAC,building_emissions_ratio_to_baseline_total_ratio,building,Building_13,E3,1.132298485776452
MASAC,building_emissions_total_baseline_kgco2,building,Building_13,E3,18548.322678336343
MASAC,building_emissions_total_control_kgco2,building,Building_13,E3,21002.237682373263
MASAC,building_emissions_total_delta_kgco2,building,Building_13,E3,2453.9150040369204
MASAC,building_energy_grid_daily_average_export_baseline_kwh,building,Building_13,E3,1757.9291978660976
MASAC,building_energy_grid_daily_average_export_control_kwh,building,Building_13,E3,1763.9855222072263
MASAC,building_energy_grid_daily_average_export_delta_kwh,building,Building_13,E3,6.05632434112866
MASAC,building_energy_grid_daily_average_import_baseline_kwh,building,Building_13,E3,67.55842629509888
MASAC,building_energy_grid_daily_average_import_control_kwh,building,Building_13,E3,76.2045966522588
MASAC,building_energy_grid_daily_average_import_delta_kwh,building,Building_13,E3,8.64617035715993
MASAC,building_energy_grid_daily_average_net_exchange_baseline_kwh,building,Building_13,E3,-1690.3707715709986
MASAC,building_energy_grid_daily_average_net_exchange_control_kwh,building,Building_13,E3,-1687.7809255549673
MASAC,building_energy_grid_daily_average_net_exchange_delta_kwh,building,Building_13,E3,2.58984601603127
MASAC,building_energy_grid_ratio_to_baseline_export_total_ratio,building,Building_13,E3,1.0034451469083512
MASAC,building_energy_grid_ratio_to_baseline_import_total_ratio,building,Building_13,E3,1.1279806358927456
MASAC,building_energy_grid_ratio_to_baseline_net_exchange_total_ratio,building,Building_13,E3,0.9984678828694936
MASAC,building_energy_grid_total_export_baseline_kwh,building,Building_13,E3,641570.9101712145
MASAC,building_energy_grid_total_export_control_kwh,building,Building_13,E3,643781.2162088789
MASAC,building_energy_grid_total_export_delta_kwh,building,Building_13,E3,2210.3060376644135
MASAC,building_energy_grid_total_import_baseline_kwh,building,Building_13,E3,24656.010663282126
MASAC,building_energy_grid_total_import_control_kwh,building,Building_13,E3,27811.502586547285
MASAC,building_energy_grid_total_import_delta_kwh,building,Building_13,E3,3155.491923265159
MASAC,building_energy_grid_total_net_exchange_baseline_kwh,building,Building_13,E3,-616914.8995079324
MASAC,building_energy_grid_total_net_exchange_control_kwh,building,Building_13,E3,-615969.7136223316
MASAC,building_energy_grid_total_net_exchange_delta_kwh,building,Building_13,E3,945.1858856007457
MASAC,building_equity_benefit_relative_percent,building,Building_13,E3,-2.9523675186060525
MASAC,building_ev_events_departure_count,building,Building_13,E3,2018.0
MASAC,building_ev_events_departure_met_count,building,Building_13,E3,98.0
MASAC,building_ev_events_departure_within_tolerance_count,building,Building_13,E3,23.0
MASAC,building_ev_performance_departure_soc_deficit_mean_ratio,building,Building_13,E3,0.4973432262646791
MASAC,building_ev_performance_departure_success_ratio,building,Building_13,E3,0.048562933597621406
MASAC,building_ev_performance_departure_within_tolerance_ratio,building,Building_13,E3,0.011397423191278493
MASAC,building_ev_total_charge_kwh,building,Building_13,E3,465.1815653666854
MASAC,building_ev_total_v2g_export_kwh,building,Building_13,E3,78.83060222864151
MASAC,building_solar_self_consumption_daily_average_export_kwh,building,Building_13,E3,1756.0371084584192
MASAC,building_solar_self_consumption_daily_average_generation_kwh,building,Building_13,E3,1832.502519284712
MASAC,building_solar_self_consumption_ratio_self_consumption_ratio,building,Building_13,E3,0.041727315527042175
MASAC,building_solar_self_consumption_total_export_kwh,building,Building_13,E3,640880.3763744705
MASAC,building_solar_self_consumption_total_generation_kwh,building,Building_13,E3,668787.065267283
MASAC,building_battery_health_capacity_fade_ratio,building,Building_14,E3,4.0726047158943806e-05
MASAC,building_battery_health_equivalent_full_cycles_count,building,Building_14,E3,10.516373637541639
MASAC,building_battery_total_charge_kwh,building,Building_14,E3,2535.213139425963
MASAC,building_battery_total_discharge_kwh,building,Building_14,E3,2281.2859865681075
MASAC,building_battery_total_throughput_kwh,building,Building_14,E3,4816.499125994071
MASAC,building_comfort_resilience_discomfort_cold_delta_average_c,building,Building_14,E3,0.0
MASAC,building_comfort_resilience_discomfort_cold_delta_max_c,building,Building_14,E3,0.0
MASAC,building_comfort_resilience_discomfort_cold_delta_min_c,building,Building_14,E3,0.0
MASAC,building_comfort_resilience_discomfort_cold_ratio,building,Building_14,E3,nan
MASAC,building_comfort_resilience_discomfort_hot_delta_average_c,building,Building_14,E3,0.0
MASAC,building_comfort_resilience_discomfort_hot_delta_max_c,building,Building_14,E3,0.0
MASAC,building_comfort_resilience_discomfort_hot_delta_min_c,building,Building_14,E3,0.0
MASAC,building_comfort_resilience_discomfort_hot_ratio,building,Building_14,E3,nan
MASAC,building_comfort_resilience_discomfort_overall_ratio,building,Building_14,E3,nan
MASAC,building_comfort_resilience_resilience_one_minus_thermal_ratio,building,Building_14,E3,nan
MASAC,building_comfort_resilience_resilience_unserved_energy_annual_normalized_ratio,building,Building_14,E3,0.0
MASAC,building_comfort_resilience_resilience_unserved_energy_outage_normalized_ratio,building,Building_14,E3,nan
MASAC,building_cost_daily_average_baseline_eur,building,Building_14,E3,-117.66043071244539
MASAC,building_cost_daily_average_control_eur,building,Building_14,E3,-119.97690070120521
MASAC,building_cost_daily_average_delta_eur,building,Building_14,E3,-2.31646998875982
MASAC,building_cost_ratio_to_baseline_total_ratio,building,Building_14,E3,1.0196877571731922
MASAC,building_cost_total_baseline_eur,building,Building_14,E3,-42941.154692096214
MASAC,building_cost_total_control_eur,building,Building_14,E3,-43786.56971841068
MASAC,building_cost_total_delta_eur,building,Building_14,E3,-845.4150263144693
MASAC,building_electrical_service_phase_imbalance_phase_average_ratio,building,Building_14,E3,0.10904582252982145
MASAC,building_electrical_service_phase_phase_peaks_export_peak_l1_kw,building,Building_14,E3,1082.05078125
MASAC,building_electrical_service_phase_phase_peaks_export_peak_l2_kw,building,Building_14,E3,1082.05078125
MASAC,building_electrical_service_phase_phase_peaks_export_peak_l3_kw,building,Building_14,E3,1082.05078125
MASAC,building_electrical_service_phase_phase_peaks_import_peak_l1_kw,building,Building_14,E3,17.86794662475586
MASAC,building_electrical_service_phase_phase_peaks_import_peak_l2_kw,building,Building_14,E3,17.86794662475586
MASAC,building_electrical_service_phase_phase_peaks_import_peak_l3_kw,building,Building_14,E3,17.86794662475586
MASAC,building_electrical_service_phase_violations_energy_total_kwh,building,Building_14,E3,0.0
MASAC,building_electrical_service_phase_violations_event_count,building,Building_14,E3,0.0
MASAC,building_emissions_daily_average_baseline_kgco2,building,Building_14,E3,32.72929931516091
MASAC,building_emissions_daily_average_control_kgco2,building,Building_14,E3,37.61939411498679
MASAC,building_emissions_daily_average_delta_kgco2,building,Building_14,E3,4.8900947998258815
MASAC,building_emissions_ratio_to_baseline_total_ratio,building,Building_14,E3,1.1494103113157905
MASAC,building_emissions_total_baseline_kgco2,building,Building_14,E3,11944.830529228931
MASAC,building_emissions_total_control_kgco2,building,Building_14,E3,13729.511377215385
MASAC,building_emissions_total_delta_kgco2,building,Building_14,E3,1784.680847986454
MASAC,building_energy_grid_daily_average_export_baseline_kwh,building,Building_14,E3,11816.588717684815
MASAC,building_energy_grid_daily_average_export_control_kwh,building,Building_14,E3,11821.491069982716
MASAC,building_energy_grid_daily_average_export_delta_kwh,building,Building_14,E3,4.902352297900815
MASAC,building_energy_grid_daily_average_import_baseline_kwh,building,Building_14,E3,42.56282973567132
MASAC,building_energy_grid_daily_average_import_control_kwh,building,Building_14,E3,48.86538498457987
MASAC,building_energy_grid_daily_average_import_delta_kwh,building,Building_14,E3,6.302555248908548
MASAC,building_energy_grid_daily_average_net_exchange_baseline_kwh,building,Building_14,E3,-11774.025887949145
MASAC,building_energy_grid_daily_average_net_exchange_control_kwh,building,Building_14,E3,-11772.625684998136
MASAC,building_energy_grid_daily_average_net_exchange_delta_kwh,building,Building_14,E3,1.4002029510077338
MASAC,building_energy_grid_ratio_to_baseline_export_total_ratio,building,Building_14,E3,1.0004148703500668
MASAC,building_energy_grid_ratio_to_baseline_import_total_ratio,building,Building_14,E3,1.1480765091994451
MASAC,building_energy_grid_ratio_to_baseline_net_exchange_total_ratio,building,Building_14,E3,0.9998810769600531
MASAC,building_energy_grid_total_export_baseline_kwh,building,Building_14,E3,4312562.524091721
MASAC,building_energy_grid_total_export_control_kwh,building,Building_14,E3,4314351.678415775
MASAC,building_energy_grid_total_export_delta_kwh,building,Building_14,E3,1789.154324054718
MASAC,building_energy_grid_total_import_baseline_kwh,building,Building_14,E3,15533.659402281046
MASAC,building_energy_grid_total_import_control_kwh,building,Building_14,E3,17833.82946166396
MASAC,building_energy_grid_total_import_delta_kwh,building,Building_14,E3,2300.1700593829155
MASAC,building_energy_grid_total_net_exchange_baseline_kwh,building,Building_14,E3,-4297028.86468944
MASAC,building_energy_grid_total_net_exchange_control_kwh,building,Building_14,E3,-4296517.848954111
MASAC,building_energy_grid_total_net_exchange_delta_kwh,building,Building_14,E3,511.0157353281975
MASAC,building_equity_benefit_relative_percent,building,Building_14,E3,nan
MASAC,building_ev_events_departure_count,building,Building_14,E3,1192.0
MASAC,building_ev_events_departure_met_count,building,Building_14,E3,20.0
MASAC,building_ev_events_departure_within_tolerance_count,building,Building_14,E3,5.0
MASAC,building_ev_performance_departure_soc_deficit_mean_ratio,building,Building_14,E3,0.49667374302076556
MASAC,building_ev_performance_departure_success_ratio,building,Building_14,E3,0.016778523489932886
MASAC,building_ev_performance_departure_within_tolerance_ratio,building,Building_14,E3,0.0041946308724832215
MASAC,building_ev_total_charge_kwh,building,Building_14,E3,614.2507697343826
MASAC,building_ev_total_v2g_export_kwh,building,Building_14,E3,357.1616438673809
MASAC,building_solar_self_consumption_daily_average_export_kwh,building,Building_14,E3,11815.368449695019
MASAC,building_solar_self_consumption_daily_average_generation_kwh,building,Building_14,E3,11843.52642859476
MASAC,building_solar_self_consumption_ratio_self_consumption_ratio,building,Building_14,E3,0.0023774995622720257
MASAC,building_solar_self_consumption_total_export_kwh,building,Building_14,E3,4312117.177119944
MASAC,building_solar_self_consumption_total_generation_kwh,building,Building_14,E3,4322393.666169229
MASAC,building_battery_health_capacity_fade_ratio,building,Building_15,E3,3.307700406480762e-05
MASAC,building_battery_health_equivalent_full_cycles_count,building,Building_15,E3,9.05770363283508
MASAC,building_battery_total_charge_kwh,building,Building_15,E3,4856.490276870332
MASAC,building_battery_total_discharge_kwh,building,Building_15,E3,4201.213355964749
MASAC,building_battery_total_throughput_kwh,building,Building_15,E3,9057.70363283508
MASAC,building_comfort_resilience_discomfort_cold_delta_average_c,building,Building_15,E3,0.0
MASAC,building_comfort_resilience_discomfort_cold_delta_max_c,building,Building_15,E3,0.0
MASAC,building_comfort_resilience_discomfort_cold_delta_min_c,building,Building_15,E3,0.0
MASAC,building_comfort_resilience_discomfort_cold_ratio,building,Building_15,E3,nan
MASAC,building_comfort_resilience_discomfort_hot_delta_average_c,building,Building_15,E3,0.0
MASAC,building_comfort_resilience_discomfort_hot_delta_max_c,building,Building_15,E3,0.0
MASAC,building_comfort_resilience_discomfort_hot_delta_min_c,building,Building_15,E3,0.0
MASAC,building_comfort_resilience_discomfort_hot_ratio,building,Building_15,E3,nan
MASAC,building_comfort_resilience_discomfort_overall_ratio,building,Building_15,E3,nan
MASAC,building_comfort_resilience_resilience_one_minus_thermal_ratio,building,Building_15,E3,nan
MASAC,building_comfort_resilience_resilience_unserved_energy_annual_normalized_ratio,building,Building_15,E3,0.0
MASAC,building_comfort_resilience_resilience_unserved_energy_outage_normalized_ratio,building,Building_15,E3,nan
MASAC,building_cost_daily_average_baseline_eur,building,Building_15,E3,77.52245416757843
MASAC,building_cost_daily_average_control_eur,building,Building_15,E3,76.73734262146951
MASAC,building_cost_daily_average_delta_eur,building,Building_15,E3,-0.7851115461089183
MASAC,building_cost_ratio_to_baseline_total_ratio,building,Building_15,E3,0.9898724627007839
MASAC,building_cost_total_baseline_eur,building,Building_15,E3,28292.465668909143
MASAC,building_cost_total_control_eur,building,Building_15,E3,28005.932667560475
MASAC,building_cost_total_delta_eur,building,Building_15,E3,-286.5330013486673
MASAC,building_electrical_service_phase_imbalance_phase_average_ratio,building,Building_15,E3,0.07544809400139764
MASAC,building_electrical_service_phase_phase_peaks_export_peak_l1_kw,building,Building_15,E3,1064.31884765625
MASAC,building_electrical_service_phase_phase_peaks_export_peak_l2_kw,building,Building_15,E3,1064.31884765625
MASAC,building_electrical_service_phase_phase_peaks_export_peak_l3_kw,building,Building_15,E3,1064.31884765625
MASAC,building_electrical_service_phase_phase_peaks_import_peak_l1_kw,building,Building_15,E3,48.21580123901367
MASAC,building_electrical_service_phase_phase_peaks_import_peak_l2_kw,building,Building_15,E3,48.21580123901367
